topic,key,t_s,value
/control/diagnostics,cycle_time_ms,31.1,0.0
/control/diagnostics,cycle_time_ms,31.121,0.0
/control/diagnostics,cycle_time_ms,31.14,0.0
/control/diagnostics,cycle_time_ms,31.16,0.0
/control/diagnostics,cycle_time_ms,31.18,0.0
/planning/diagnostics,cycle_ms,31.2,0.001482
/control/diagnostics,cycle_time_ms,31.2,0.0
/control/diagnostics,cycle_time_ms,31.22,0.0
/control/diagnostics,cycle_time_ms,31.24,0.0
/control/diagnostics,cycle_time_ms,31.26,0.0
/control/diagnostics,cycle_time_ms,31.28,0.0
/planning/diagnostics,cycle_ms,31.3,0.001723
/control/diagnostics,cycle_time_ms,31.3,0.0
/control/diagnostics,cycle_time_ms,31.32,0.0
/control/diagnostics,cycle_time_ms,31.34,0.0
/control/diagnostics,cycle_time_ms,31.36,0.0
/control/diagnostics,cycle_time_ms,31.38,0.0
/planning/diagnostics,cycle_ms,31.4,0.001654
/control/diagnostics,cycle_time_ms,31.4,0.0
/control/diagnostics,cycle_time_ms,31.42,0.0
/control/diagnostics,cycle_time_ms,31.44,0.0
/control/diagnostics,cycle_time_ms,31.46,0.0
/control/diagnostics,cycle_time_ms,31.48,0.0
/planning/diagnostics,cycle_ms,31.5,0.001573
/control/diagnostics,cycle_time_ms,31.5,0.0
/control/diagnostics,cycle_time_ms,31.52,0.0
/control/diagnostics,cycle_time_ms,31.54,0.0
/control/diagnostics,cycle_time_ms,31.56,0.0
/control/diagnostics,cycle_time_ms,31.58,0.0
/control/diagnostics,cycle_time_ms,31.6,0.0
/planning/diagnostics,cycle_ms,31.6,0.001603
/control/diagnostics,cycle_time_ms,31.62,0.0
/control/diagnostics,cycle_time_ms,31.64,0.0
/control/diagnostics,cycle_time_ms,31.66,0.0
/control/diagnostics,cycle_time_ms,31.68,0.0
/planning/diagnostics,cycle_ms,31.7,0.003166
/control/diagnostics,cycle_time_ms,31.7,0.0
/control/diagnostics,cycle_time_ms,31.72,0.0
/control/diagnostics,cycle_time_ms,31.74,0.0
/control/diagnostics,cycle_time_ms,31.76,0.0
/control/diagnostics,cycle_time_ms,31.78,0.0
/planning/diagnostics,cycle_ms,31.8,0.001583
/control/diagnostics,cycle_time_ms,31.8,0.0
/control/diagnostics,cycle_time_ms,31.82,0.0
/control/diagnostics,cycle_time_ms,31.84,0.0
/control/diagnostics,cycle_time_ms,31.86,0.0
/control/diagnostics,cycle_time_ms,31.88,0.0
/planning/diagnostics,cycle_ms,31.9,0.001633
/control/diagnostics,cycle_time_ms,31.9,0.0
/control/diagnostics,cycle_time_ms,31.92,0.0
/control/diagnostics,cycle_time_ms,31.94,0.0
/control/diagnostics,cycle_time_ms,31.96,0.0
/control/diagnostics,cycle_time_ms,31.98,0.0
/planning/diagnostics,cycle_ms,32.0,0.001663
/control/diagnostics,cycle_time_ms,32.0,0.0
/control/diagnostics,cycle_time_ms,32.02,0.0
/perception/diagnostics,ground_ms,32.0,2.96665
/perception/diagnostics,cluster_ms,32.0,1.817721
/perception/diagnostics,fit_ms,32.0,0.946991
/perception/diagnostics,track_ms,32.0,0.052928
/perception/diagnostics,total_ms,32.0,5.892261
/control/diagnostics,cycle_time_ms,32.04,0.0
/control/diagnostics,cycle_time_ms,32.06,0.0
/control/diagnostics,cycle_time_ms,32.08,0.0
/planning/diagnostics,cycle_ms,32.1,0.003507
/control/diagnostics,cycle_time_ms,32.1,0.0
/control/diagnostics,cycle_time_ms,32.121,0.0
/control/diagnostics,cycle_time_ms,32.14,0.0
/control/diagnostics,cycle_time_ms,32.162,0.0
/control/diagnostics,cycle_time_ms,32.18,0.0
/planning/diagnostics,cycle_ms,32.2,0.001824
/control/diagnostics,cycle_time_ms,32.2,0.0
/control/diagnostics,cycle_time_ms,32.22,0.0
/control/diagnostics,cycle_time_ms,32.24,0.0
/control/diagnostics,cycle_time_ms,32.26,0.0
/control/diagnostics,cycle_time_ms,32.28,0.0
/control/diagnostics,cycle_time_ms,32.3,0.0
/planning/diagnostics,cycle_ms,32.3,0.002394
/control/diagnostics,cycle_time_ms,32.32,0.0
/control/diagnostics,cycle_time_ms,32.34,0.0
/control/diagnostics,cycle_time_ms,32.36,0.0
/control/diagnostics,cycle_time_ms,32.38,0.0
/planning/diagnostics,cycle_ms,32.4,0.001563
/control/diagnostics,cycle_time_ms,32.4,0.0
/control/diagnostics,cycle_time_ms,32.42,0.0
/control/diagnostics,cycle_time_ms,32.44,0.0
/control/diagnostics,cycle_time_ms,32.46,0.0
/control/diagnostics,cycle_time_ms,32.48,0.0
/planning/diagnostics,cycle_ms,32.5,0.002044
/control/diagnostics,cycle_time_ms,32.5,0.0
/control/diagnostics,cycle_time_ms,32.52,0.0
/control/diagnostics,cycle_time_ms,32.54,0.0
/control/diagnostics,cycle_time_ms,32.56,0.0
/control/diagnostics,cycle_time_ms,32.58,0.0
/planning/diagnostics,cycle_ms,32.6,0.001854
/control/diagnostics,cycle_time_ms,32.6,0.0
/control/diagnostics,cycle_time_ms,32.62,0.0
/control/diagnostics,cycle_time_ms,32.64,0.0
/control/diagnostics,cycle_time_ms,32.66,0.0
/control/diagnostics,cycle_time_ms,32.68,0.0
/planning/diagnostics,cycle_ms,32.7,0.003226
/control/diagnostics,cycle_time_ms,32.7,0.0
/control/diagnostics,cycle_time_ms,32.72,0.0
/control/diagnostics,cycle_time_ms,32.74,0.0
/control/diagnostics,cycle_time_ms,32.76,0.0
/control/diagnostics,cycle_time_ms,32.78,0.0
/control/diagnostics,cycle_time_ms,32.8,0.0
/planning/diagnostics,cycle_ms,32.8,0.001553
/control/diagnostics,cycle_time_ms,32.82,0.0
/control/diagnostics,cycle_time_ms,32.84,0.0
/control/diagnostics,cycle_time_ms,32.86,0.0
/control/diagnostics,cycle_time_ms,32.88,0.0
/planning/diagnostics,cycle_ms,32.9,0.001713
/control/diagnostics,cycle_time_ms,32.9,0.0
/control/diagnostics,cycle_time_ms,32.92,0.0
/control/diagnostics,cycle_time_ms,32.94,0.0
/control/diagnostics,cycle_time_ms,32.96,0.0
/control/diagnostics,cycle_time_ms,32.98,0.0
/planning/diagnostics,cycle_ms,33.0,0.001874
/control/diagnostics,cycle_time_ms,33.0,0.0
/control/diagnostics,cycle_time_ms,33.02,0.0
/control/diagnostics,cycle_time_ms,33.04,0.0
/perception/diagnostics,ground_ms,33.0,3.066664
/perception/diagnostics,cluster_ms,33.0,1.500451
/perception/diagnostics,fit_ms,33.0,0.925591
/perception/diagnostics,track_ms,33.0,0.048541
/perception/diagnostics,total_ms,33.0,5.648395
/control/diagnostics,cycle_time_ms,33.06,0.0
/control/diagnostics,cycle_time_ms,33.08,0.0
/planning/diagnostics,cycle_ms,33.1,0.003497
/control/diagnostics,cycle_time_ms,33.1,0.0
/control/diagnostics,cycle_time_ms,33.12,0.0
/control/diagnostics,cycle_time_ms,33.14,0.0
/control/diagnostics,cycle_time_ms,33.16,0.0
/control/diagnostics,cycle_time_ms,33.18,0.0
/planning/diagnostics,cycle_ms,33.2,0.001452
/control/diagnostics,cycle_time_ms,33.2,0.0
/control/diagnostics,cycle_time_ms,33.22,0.0
/control/diagnostics,cycle_time_ms,33.24,0.0
/control/diagnostics,cycle_time_ms,33.26,0.0
/control/diagnostics,cycle_time_ms,33.28,0.0
/control/diagnostics,cycle_time_ms,33.3,0.0
/planning/diagnostics,cycle_ms,33.3,0.001423
/control/diagnostics,cycle_time_ms,33.32,0.0
/control/diagnostics,cycle_time_ms,33.34,0.0
/control/diagnostics,cycle_time_ms,33.36,0.0
/control/diagnostics,cycle_time_ms,33.38,0.0
/planning/diagnostics,cycle_ms,33.4,0.003146
/control/diagnostics,cycle_time_ms,33.4,0.0
/control/diagnostics,cycle_time_ms,33.42,0.0
/control/diagnostics,cycle_time_ms,33.44,0.0
/control/diagnostics,cycle_time_ms,33.46,0.0
/control/diagnostics,cycle_time_ms,33.48,0.0
/planning/diagnostics,cycle_ms,33.5,0.001553
/control/diagnostics,cycle_time_ms,33.5,0.0
/control/diagnostics,cycle_time_ms,33.52,0.0
/control/diagnostics,cycle_time_ms,33.54,0.0
/control/diagnostics,cycle_time_ms,33.56,0.0
/control/diagnostics,cycle_time_ms,33.58,0.0
/planning/diagnostics,cycle_ms,33.6,0.001513
/control/diagnostics,cycle_time_ms,33.6,0.0
/control/diagnostics,cycle_time_ms,33.62,0.0
/control/diagnostics,cycle_time_ms,33.64,0.0
/control/diagnostics,cycle_time_ms,33.66,0.0
/control/diagnostics,cycle_time_ms,33.68,0.0
/planning/diagnostics,cycle_ms,33.7,0.002965
/control/diagnostics,cycle_time_ms,33.7,0.0
/control/diagnostics,cycle_time_ms,33.72,0.0
/control/diagnostics,cycle_time_ms,33.74,0.0
/control/diagnostics,cycle_time_ms,33.76,0.0
/control/diagnostics,cycle_time_ms,33.78,0.0
/planning/diagnostics,cycle_ms,33.8,0.003316
/control/diagnostics,cycle_time_ms,33.8,0.0
/control/diagnostics,cycle_time_ms,33.82,0.0
/control/diagnostics,cycle_time_ms,33.84,0.0
/control/diagnostics,cycle_time_ms,33.86,0.0
/control/diagnostics,cycle_time_ms,33.88,0.0
/control/diagnostics,cycle_time_ms,33.9,0.0
/planning/diagnostics,cycle_ms,33.9,0.004078
/control/diagnostics,cycle_time_ms,33.92,0.0
/control/diagnostics,cycle_time_ms,33.94,0.0
/control/diagnostics,cycle_time_ms,33.96,0.0
/control/diagnostics,cycle_time_ms,33.98,0.0
/planning/diagnostics,cycle_ms,34.0,0.003306
/control/diagnostics,cycle_time_ms,34.0,0.0
/control/diagnostics,cycle_time_ms,34.02,0.0
/perception/diagnostics,ground_ms,34.0,3.562957
/perception/diagnostics,cluster_ms,34.0,1.625233
/perception/diagnostics,fit_ms,34.0,0.90879
/perception/diagnostics,track_ms,34.0,0.054982
/perception/diagnostics,total_ms,34.0,6.291541
/control/diagnostics,cycle_time_ms,34.04,0.0
/control/diagnostics,cycle_time_ms,34.06,0.0
/control/diagnostics,cycle_time_ms,34.08,0.0
/planning/diagnostics,cycle_ms,34.1,0.001503
/control/diagnostics,cycle_time_ms,34.101,0.0
/control/diagnostics,cycle_time_ms,34.12,0.0
/control/diagnostics,cycle_time_ms,34.14,0.0
/control/diagnostics,cycle_time_ms,34.16,0.0
/control/diagnostics,cycle_time_ms,34.18,0.0
/planning/diagnostics,cycle_ms,34.2,0.001643
/control/diagnostics,cycle_time_ms,34.2,0.0
/control/diagnostics,cycle_time_ms,34.22,0.0
/control/diagnostics,cycle_time_ms,34.24,0.0
/control/diagnostics,cycle_time_ms,34.26,0.0
/control/diagnostics,cycle_time_ms,34.28,0.0
/control/diagnostics,cycle_time_ms,34.3,0.0
/planning/diagnostics,cycle_ms,34.3,0.001743
/control/diagnostics,cycle_time_ms,34.32,0.0
/control/diagnostics,cycle_time_ms,34.34,0.0
/control/diagnostics,cycle_time_ms,34.36,0.0
/control/diagnostics,cycle_time_ms,34.38,0.0
/planning/diagnostics,cycle_ms,34.4,0.001463
/control/diagnostics,cycle_time_ms,34.4,0.0
/control/diagnostics,cycle_time_ms,34.42,0.0
/control/diagnostics,cycle_time_ms,34.44,0.0
/control/diagnostics,cycle_time_ms,34.46,0.0
/control/diagnostics,cycle_time_ms,34.48,0.0
/planning/diagnostics,cycle_ms,34.5,0.001743
/control/diagnostics,cycle_time_ms,34.5,0.0
/control/diagnostics,cycle_time_ms,34.52,0.0
/control/diagnostics,cycle_time_ms,34.54,0.0
/control/diagnostics,cycle_time_ms,34.56,0.0
/control/diagnostics,cycle_time_ms,34.58,0.0
/control/diagnostics,cycle_time_ms,34.6,0.0
/planning/diagnostics,cycle_ms,34.6,0.001783
/control/diagnostics,cycle_time_ms,34.62,0.0
/control/diagnostics,cycle_time_ms,34.64,0.0
/control/diagnostics,cycle_time_ms,34.66,0.0
/control/diagnostics,cycle_time_ms,34.68,0.0
/control/diagnostics,cycle_time_ms,34.7,0.0
/planning/diagnostics,cycle_ms,34.7,0.33864
/control/diagnostics,cycle_time_ms,34.72,0.0
/control/diagnostics,cycle_time_ms,34.74,0.0
/control/diagnostics,cycle_time_ms,34.76,0.0
/control/diagnostics,cycle_time_ms,34.78,0.0
/control/diagnostics,cycle_time_ms,34.8,0.0
/planning/diagnostics,cycle_ms,34.8,0.001753
/control/diagnostics,cycle_time_ms,34.82,0.0
/control/diagnostics,cycle_time_ms,34.84,0.0
/control/diagnostics,cycle_time_ms,34.86,0.0
/control/diagnostics,cycle_time_ms,34.88,0.0
/planning/diagnostics,cycle_ms,34.9,0.001633
/control/diagnostics,cycle_time_ms,34.9,0.0
/control/diagnostics,cycle_time_ms,34.92,0.0
/control/diagnostics,cycle_time_ms,34.94,0.0
/control/diagnostics,cycle_time_ms,34.96,0.0
/control/diagnostics,cycle_time_ms,34.98,0.0
/planning/diagnostics,cycle_ms,35.0,0.003186
/control/diagnostics,cycle_time_ms,35.0,0.0
/control/diagnostics,cycle_time_ms,35.02,0.0
/perception/diagnostics,ground_ms,35.0,4.269461
/perception/diagnostics,cluster_ms,35.0,2.307873
/perception/diagnostics,fit_ms,35.0,0.985092
/perception/diagnostics,track_ms,35.0,0.086301
/perception/diagnostics,total_ms,35.0,8.161791
/control/diagnostics,cycle_time_ms,35.04,0.0
/control/diagnostics,cycle_time_ms,35.06,0.0
/control/diagnostics,cycle_time_ms,35.08,0.0
/planning/diagnostics,cycle_ms,35.1,0.001453
/control/diagnostics,cycle_time_ms,35.1,0.0
/control/diagnostics,cycle_time_ms,35.12,0.0
/control/diagnostics,cycle_time_ms,35.14,0.0
/control/diagnostics,cycle_time_ms,35.16,0.0
/control/diagnostics,cycle_time_ms,35.18,0.0
/planning/diagnostics,cycle_ms,35.2,0.002084
/control/diagnostics,cycle_time_ms,35.2,0.0
/control/diagnostics,cycle_time_ms,35.22,0.0
/control/diagnostics,cycle_time_ms,35.24,0.0
/control/diagnostics,cycle_time_ms,35.26,0.0
/control/diagnostics,cycle_time_ms,35.28,0.0
/planning/diagnostics,cycle_ms,35.3,0.001543
/control/diagnostics,cycle_time_ms,35.3,0.0
/control/diagnostics,cycle_time_ms,35.32,0.0
/control/diagnostics,cycle_time_ms,35.34,0.0
/control/diagnostics,cycle_time_ms,35.36,0.0
/control/diagnostics,cycle_time_ms,35.38,0.0
/planning/diagnostics,cycle_ms,35.4,0.001844
/control/diagnostics,cycle_time_ms,35.4,0.0
/control/diagnostics,cycle_time_ms,35.42,0.0
/control/diagnostics,cycle_time_ms,35.44,0.0
/control/diagnostics,cycle_time_ms,35.46,0.0
/control/diagnostics,cycle_time_ms,35.48,0.0
/planning/diagnostics,cycle_ms,35.5,0.003016
/control/diagnostics,cycle_time_ms,35.5,0.0
/control/diagnostics,cycle_time_ms,35.52,0.0
/control/diagnostics,cycle_time_ms,35.54,0.0
/control/diagnostics,cycle_time_ms,35.56,0.0
/control/diagnostics,cycle_time_ms,35.58,0.0
/planning/diagnostics,cycle_ms,35.6,0.001743
/control/diagnostics,cycle_time_ms,35.6,0.0
/control/diagnostics,cycle_time_ms,35.62,0.0
/control/diagnostics,cycle_time_ms,35.64,0.0
/control/diagnostics,cycle_time_ms,35.66,0.0
/control/diagnostics,cycle_time_ms,35.68,0.0
/planning/diagnostics,cycle_ms,35.7,0.001813
/control/diagnostics,cycle_time_ms,35.7,0.0
/control/diagnostics,cycle_time_ms,35.72,0.0
/control/diagnostics,cycle_time_ms,35.74,0.0
/control/diagnostics,cycle_time_ms,35.76,0.0
/control/diagnostics,cycle_time_ms,35.78,0.0
/control/diagnostics,cycle_time_ms,35.8,0.0
/planning/diagnostics,cycle_ms,35.8,0.001864
/control/diagnostics,cycle_time_ms,35.82,0.0
/control/diagnostics,cycle_time_ms,35.84,0.0
/control/diagnostics,cycle_time_ms,35.86,0.0
/control/diagnostics,cycle_time_ms,35.88,0.0
/planning/diagnostics,cycle_ms,35.9,0.001543
/control/diagnostics,cycle_time_ms,35.9,0.0
/control/diagnostics,cycle_time_ms,35.92,0.0
/control/diagnostics,cycle_time_ms,35.941,0.0
/control/diagnostics,cycle_time_ms,35.96,0.0
/control/diagnostics,cycle_time_ms,35.98,0.0
/planning/diagnostics,cycle_ms,36.0,0.001703
/control/diagnostics,cycle_time_ms,36.0,0.0
/control/diagnostics,cycle_time_ms,36.02,0.0
/perception/diagnostics,ground_ms,36.0,3.140645
/perception/diagnostics,cluster_ms,36.0,1.750516
/perception/diagnostics,fit_ms,36.0,1.008817
/perception/diagnostics,track_ms,36.0,0.049742
/perception/diagnostics,total_ms,36.0,6.056559
/control/diagnostics,cycle_time_ms,36.04,0.0
/control/diagnostics,cycle_time_ms,36.06,0.0
/control/diagnostics,cycle_time_ms,36.08,0.0
/planning/diagnostics,cycle_ms,36.1,0.001593
/control/diagnostics,cycle_time_ms,36.1,0.0
/control/diagnostics,cycle_time_ms,36.12,0.0
/control/diagnostics,cycle_time_ms,36.14,0.0
/control/diagnostics,cycle_time_ms,36.16,0.0
/control/diagnostics,cycle_time_ms,36.18,0.0
/planning/diagnostics,cycle_ms,36.2,0.001583
/control/diagnostics,cycle_time_ms,36.201,0.0
/control/diagnostics,cycle_time_ms,36.22,0.0
/control/diagnostics,cycle_time_ms,36.24,0.0
/control/diagnostics,cycle_time_ms,36.26,0.0
/control/diagnostics,cycle_time_ms,36.28,0.0
/planning/diagnostics,cycle_ms,36.3,0.001522
/control/diagnostics,cycle_time_ms,36.3,0.0
/control/diagnostics,cycle_time_ms,36.32,0.0
/control/diagnostics,cycle_time_ms,36.34,0.0
/control/diagnostics,cycle_time_ms,36.36,0.0
/control/diagnostics,cycle_time_ms,36.38,0.0
/control/diagnostics,cycle_time_ms,36.4,0.0
/planning/diagnostics,cycle_ms,36.4,0.001553
/control/diagnostics,cycle_time_ms,36.42,0.0
/control/diagnostics,cycle_time_ms,36.44,0.0
/control/diagnostics,cycle_time_ms,36.46,0.0
/control/diagnostics,cycle_time_ms,36.48,0.0
/planning/diagnostics,cycle_ms,36.5,0.001413
/control/diagnostics,cycle_time_ms,36.5,0.0
/control/diagnostics,cycle_time_ms,36.52,0.0
/control/diagnostics,cycle_time_ms,36.541,0.0
/control/diagnostics,cycle_time_ms,36.56,0.0
/control/diagnostics,cycle_time_ms,36.58,0.0
/planning/diagnostics,cycle_ms,36.6,0.001543
/control/diagnostics,cycle_time_ms,36.6,0.0
/control/diagnostics,cycle_time_ms,36.62,0.0
/control/diagnostics,cycle_time_ms,36.64,0.0
/control/diagnostics,cycle_time_ms,36.66,0.0
/control/diagnostics,cycle_time_ms,36.68,0.0
/control/diagnostics,cycle_time_ms,36.7,0.0
/planning/diagnostics,cycle_ms,36.7,0.001824
/control/diagnostics,cycle_time_ms,36.72,0.0
/control/diagnostics,cycle_time_ms,36.74,0.0
/control/diagnostics,cycle_time_ms,36.761,0.0
/control/diagnostics,cycle_time_ms,36.78,0.0
/planning/diagnostics,cycle_ms,36.8,0.003076
/control/diagnostics,cycle_time_ms,36.8,0.0
/control/diagnostics,cycle_time_ms,36.82,0.0
/control/diagnostics,cycle_time_ms,36.84,0.0
/control/diagnostics,cycle_time_ms,36.86,0.0
/control/diagnostics,cycle_time_ms,36.88,0.0
/control/diagnostics,cycle_time_ms,36.9,0.0
/planning/diagnostics,cycle_ms,36.9,0.001492
/control/diagnostics,cycle_time_ms,36.92,0.0
/control/diagnostics,cycle_time_ms,36.94,0.0
/control/diagnostics,cycle_time_ms,36.96,0.0
/control/diagnostics,cycle_time_ms,36.98,0.0
/planning/diagnostics,cycle_ms,37.0,0.001874
/control/diagnostics,cycle_time_ms,37.0,0.0
/control/diagnostics,cycle_time_ms,37.02,0.0
/perception/diagnostics,ground_ms,37.0,2.994059
/perception/diagnostics,cluster_ms,37.0,1.838737
/perception/diagnostics,fit_ms,37.0,0.809185
/perception/diagnostics,track_ms,37.0,0.045746
/perception/diagnostics,total_ms,37.0,5.795117
/control/diagnostics,cycle_time_ms,37.04,0.0
/control/diagnostics,cycle_time_ms,37.06,0.0
/control/diagnostics,cycle_time_ms,37.08,0.0
/control/diagnostics,cycle_time_ms,37.1,0.0
/planning/diagnostics,cycle_ms,37.104,9.082121
/control/diagnostics,cycle_time_ms,37.12,0.0
/control/diagnostics,cycle_time_ms,37.14,0.0
/control/diagnostics,cycle_time_ms,37.16,0.0
/control/diagnostics,cycle_time_ms,37.18,0.0
/control/diagnostics,cycle_time_ms,37.2,0.0
/planning/diagnostics,cycle_ms,37.205,7.420461
/control/diagnostics,cycle_time_ms,37.22,0.0
/control/diagnostics,cycle_time_ms,37.24,0.0
/control/diagnostics,cycle_time_ms,37.26,0.0
/control/diagnostics,cycle_time_ms,37.28,0.0
/control/diagnostics,cycle_time_ms,37.3,0.0
/planning/diagnostics,cycle_ms,37.307,7.489869
/control/diagnostics,cycle_time_ms,37.32,0.0
/control/diagnostics,cycle_time_ms,37.34,0.0
/control/diagnostics,cycle_time_ms,37.36,0.0
/control/diagnostics,cycle_time_ms,37.38,0.0
/control/diagnostics,cycle_time_ms,37.4,0.0
/planning/diagnostics,cycle_ms,37.405,7.485463
/control/diagnostics,cycle_time_ms,37.42,0.0
/control/diagnostics,cycle_time_ms,37.44,0.0
/control/diagnostics,cycle_time_ms,37.46,0.0
/control/diagnostics,cycle_time_ms,37.48,0.0
/control/diagnostics,cycle_time_ms,37.5,0.0
/planning/diagnostics,cycle_ms,37.505,8.023575
/control/diagnostics,cycle_time_ms,37.52,0.0
/control/diagnostics,cycle_time_ms,37.54,0.0
/control/diagnostics,cycle_time_ms,37.56,0.0
/control/diagnostics,cycle_time_ms,37.58,0.0
/control/diagnostics,cycle_time_ms,37.6,0.0
/planning/diagnostics,cycle_ms,37.604,7.68321
/control/diagnostics,cycle_time_ms,37.62,0.0
/control/diagnostics,cycle_time_ms,37.64,0.0
/control/diagnostics,cycle_time_ms,37.66,0.0
/control/diagnostics,cycle_time_ms,37.68,0.0
/control/diagnostics,cycle_time_ms,37.7,0.0
/planning/diagnostics,cycle_ms,37.704,9.177109
/control/diagnostics,cycle_time_ms,37.72,0.0
/control/diagnostics,cycle_time_ms,37.74,0.0
/control/diagnostics,cycle_time_ms,37.76,0.0
/control/diagnostics,cycle_time_ms,37.78,0.0
/control/diagnostics,cycle_time_ms,37.8,0.0
/planning/diagnostics,cycle_ms,37.807,7.582873
/control/diagnostics,cycle_time_ms,37.82,0.0
/control/diagnostics,cycle_time_ms,37.84,0.0
/control/diagnostics,cycle_time_ms,37.86,0.0
/control/diagnostics,cycle_time_ms,37.88,0.0
/control/diagnostics,cycle_time_ms,37.9,0.0
/planning/diagnostics,cycle_ms,37.903,9.335091
/control/diagnostics,cycle_time_ms,37.92,0.0
/control/diagnostics,cycle_time_ms,37.94,0.0
/control/diagnostics,cycle_time_ms,37.96,0.0
/control/diagnostics,cycle_time_ms,37.98,0.0
/control/diagnostics,cycle_time_ms,38.0,0.0
/planning/diagnostics,cycle_ms,38.006,9.697707
/control/diagnostics,cycle_time_ms,38.02,0.0
/control/diagnostics,cycle_time_ms,38.04,0.0
/perception/diagnostics,ground_ms,38.0,3.144919
/perception/diagnostics,cluster_ms,38.0,1.649287
/perception/diagnostics,fit_ms,38.0,1.04328
/perception/diagnostics,track_ms,38.0,0.115014
/perception/diagnostics,total_ms,38.0,6.061593
/control/diagnostics,cycle_time_ms,38.06,0.0
/control/diagnostics,cycle_time_ms,38.08,0.0
/control/diagnostics,cycle_time_ms,38.1,0.0
/planning/diagnostics,cycle_ms,38.108,8.654206
/control/diagnostics,cycle_time_ms,38.12,0.0
/control/diagnostics,cycle_time_ms,38.14,0.0
/control/diagnostics,cycle_time_ms,38.16,0.0
/control/diagnostics,cycle_time_ms,38.18,0.0
/control/diagnostics,cycle_time_ms,38.2,0.0
/planning/diagnostics,cycle_ms,38.204,10.206758
/control/diagnostics,cycle_time_ms,38.22,0.0
/control/diagnostics,cycle_time_ms,38.24,0.0
/control/diagnostics,cycle_time_ms,38.26,0.0
/control/diagnostics,cycle_time_ms,38.28,0.0
/control/diagnostics,cycle_time_ms,38.3,0.0
/planning/diagnostics,cycle_ms,38.308,8.353786
/control/diagnostics,cycle_time_ms,38.32,0.0
/control/diagnostics,cycle_time_ms,38.34,0.0
/control/diagnostics,cycle_time_ms,38.36,0.0
/control/diagnostics,cycle_time_ms,38.38,0.0
/control/diagnostics,cycle_time_ms,38.4,0.0
/planning/diagnostics,cycle_ms,38.407,10.627235
/control/diagnostics,cycle_time_ms,38.42,0.0
/control/diagnostics,cycle_time_ms,38.44,0.0
/control/diagnostics,cycle_time_ms,38.46,0.0
/control/diagnostics,cycle_time_ms,38.48,0.0
/control/diagnostics,cycle_time_ms,38.5,0.0
/planning/diagnostics,cycle_ms,38.509,10.413518
/control/diagnostics,cycle_time_ms,38.52,0.0
/control/diagnostics,cycle_time_ms,38.54,0.0
/control/diagnostics,cycle_time_ms,38.56,0.0
/control/diagnostics,cycle_time_ms,38.58,0.0
/control/diagnostics,cycle_time_ms,38.6,0.0
/planning/diagnostics,cycle_ms,38.607,9.524453
/control/diagnostics,cycle_time_ms,38.62,0.0
/control/diagnostics,cycle_time_ms,38.64,0.0
/control/diagnostics,cycle_time_ms,38.66,0.0
/control/diagnostics,cycle_time_ms,38.68,0.0
/control/diagnostics,cycle_time_ms,38.7,0.0
/planning/diagnostics,cycle_ms,38.708,10.529234
/control/diagnostics,cycle_time_ms,38.72,0.0
/control/diagnostics,cycle_time_ms,38.74,0.0
/control/diagnostics,cycle_time_ms,38.76,0.0
/control/diagnostics,cycle_time_ms,38.78,0.0
/control/diagnostics,cycle_time_ms,38.8,0.0
/planning/diagnostics,cycle_ms,38.805,8.178124
/control/diagnostics,cycle_time_ms,38.82,0.0
/control/diagnostics,cycle_time_ms,38.84,0.0
/control/diagnostics,cycle_time_ms,38.86,0.0
/control/diagnostics,cycle_time_ms,38.88,0.0
/control/diagnostics,cycle_time_ms,38.9,0.0
/planning/diagnostics,cycle_ms,38.907,8.735286
/control/diagnostics,cycle_time_ms,38.92,0.0
/control/diagnostics,cycle_time_ms,38.94,0.0
/control/diagnostics,cycle_time_ms,38.96,0.0
/control/diagnostics,cycle_time_ms,38.98,0.0
/control/diagnostics,cycle_time_ms,39.0,0.0
/planning/diagnostics,cycle_ms,39.009,12.11417
/control/diagnostics,cycle_time_ms,39.02,0.0
/perception/diagnostics,ground_ms,39.0,3.157743
/perception/diagnostics,cluster_ms,39.0,1.653356
/perception/diagnostics,fit_ms,39.0,0.894834
/perception/diagnostics,track_ms,39.0,0.069549
/perception/diagnostics,total_ms,39.0,5.920041
/control/diagnostics,cycle_time_ms,39.04,0.0
/control/diagnostics,cycle_time_ms,39.06,0.0
/control/diagnostics,cycle_time_ms,39.08,0.0
/control/diagnostics,cycle_time_ms,39.1,0.0
/planning/diagnostics,cycle_ms,39.109,10.463031
/control/diagnostics,cycle_time_ms,39.12,0.0
/control/diagnostics,cycle_time_ms,39.14,0.0
/control/diagnostics,cycle_time_ms,39.16,0.0
/control/diagnostics,cycle_time_ms,39.18,0.0
/control/diagnostics,cycle_time_ms,39.2,0.0
/planning/diagnostics,cycle_ms,39.208,10.870739
/control/diagnostics,cycle_time_ms,39.22,0.0
/control/diagnostics,cycle_time_ms,39.24,0.0
/control/diagnostics,cycle_time_ms,39.26,0.0
/control/diagnostics,cycle_time_ms,39.28,0.0
/control/diagnostics,cycle_time_ms,39.3,0.0
/planning/diagnostics,cycle_ms,39.31,10.374665
/control/diagnostics,cycle_time_ms,39.32,0.0
/control/diagnostics,cycle_time_ms,39.34,0.0
/control/diagnostics,cycle_time_ms,39.36,0.0
/control/diagnostics,cycle_time_ms,39.38,0.0
/control/diagnostics,cycle_time_ms,39.4,0.0
/planning/diagnostics,cycle_ms,39.411,12.266386
